"year","month","tis99","tia30","tia10","til30","til10","ts","time"
1691,5,-2,-2,-2,-2,-2,1691.38,"1691-5-15 00:00:00"
1691,6,0,0,0,0,0,1691.46,"1691-6-15 00:00:00"
1691,7,-1,-1,-1,-1,-1,1691.54,"1691-7-15 00:00:00"
1691,8,0,0,0,0,0,1691.62,"1691-8-15 00:00:00"
1691,9,-1,-1,-1,-1,-1,1691.71,"1691-9-15 00:00:00"
1691,10,0,0,0,0,0,1691.79,"1691-10-15 00:00:00"
1691,11,-2,-2,-2,-2,-2,1691.88,"1691-11-15 00:00:00"
1691,12,-1,-1,-1,-1,-1,1691.96,"1691-12-15 00:00:00"
1692,1,-3,-3,-3,-3,-3,1692.04,"1692-1-15 00:00:00"
1692,2,-2,-2,-2,-2,-2,1692.12,"1692-2-15 00:00:00"
1692,3,-1,-1,-1,-1,-1,1692.21,"1692-3-15 00:00:00"
1692,4,0,0,0,0,0,1692.29,"1692-4-15 00:00:00"
1692,5,-1,-1,-1,-1,-1,1692.38,"1692-5-15 00:00:00"
1692,6,-1,-1,-1,-1,-1,1692.46,"1692-6-15 00:00:00"
1692,7,-1,-1,-1,-1,-1,1692.54,"1692-7-15 00:00:00"
1692,8,0,0,0,0,0,1692.62,"1692-8-15 00:00:00"
1692,9,-1,-1,-1,-1,-1,1692.71,"1692-9-15 00:00:00"
1692,10,-1,-1,-1,-1,-1,1692.79,"1692-10-15 00:00:00"
1692,11,0,0,0,0,0,1692.88,"1692-11-15 00:00:00"
1692,12,-2,-2,-2,-2,-2,1692.96,"1692-12-15 00:00:00"
1693,1,0,0,0,0,0,1693.04,"1693-1-15 00:00:00"
1693,2,2,2,2,2,2,1693.12,"1693-2-15 00:00:00"
1693,3,-1,-1,-1,-1,-1,1693.21,"1693-3-15 00:00:00"
1693,4,0,0,0,0,0,1693.29,"1693-4-15 00:00:00"
1693,5,-2,-2,-2,-2,-2,1693.38,"1693-5-15 00:00:00"
1693,6,2,2,2,2,2,1693.46,"1693-6-15 00:00:00"
1693,7,-1,-1,-1,-1,-1,1693.54,"1693-7-15 00:00:00"
1693,8,-1,-1,-1,-1,-1,1693.62,"1693-8-15 00:00:00"
1693,9,-1,-1,-1,-1,-1,1693.71,"1693-9-15 00:00:00"
1693,10,-2,-2,-2,-2,-2,1693.79,"1693-10-15 00:00:00"
1693,11,0,0,0,0,0,1693.88,"1693-11-15 00:00:00"
1693,12,-2,-2,-2,-2,-2,1693.96,"1693-12-15 00:00:00"
1694,1,-2,-2,-2,-2,-2,1694.04,"1694-1-15 00:00:00"
1694,2,1,1,1,1,1,1694.12,"1694-2-15 00:00:00"
1694,3,-1,-1,-1,-1,-1,1694.21,"1694-3-15 00:00:00"
1694,4,-1,-1,-1,-1,-1,1694.29,"1694-4-15 00:00:00"
1694,5,1,1,1,1,1,1694.38,"1694-5-15 00:00:00"
1694,6,-1,-1,-1,-1,-1,1694.46,"1694-6-15 00:00:00"
1694,7,-1,-1,-1,-1,-1,1694.54,"1694-7-15 00:00:00"
1694,8,-1,-1,-1,-1,-1,1694.62,"1694-8-15 00:00:00"
1694,9,-1,-1,-1,-1,-1,1694.71,"1694-9-15 00:00:00"
1694,10,-2,-2,-2,-2,-2,1694.79,"1694-10-15 00:00:00"
1694,11,-2,-2,-2,-2,-2,1694.88,"1694-11-15 00:00:00"
1694,12,-2,-2,-2,-2,-2,1694.96,"1694-12-15 00:00:00"
1695,1,-3,-3,-3,-3,-3,1695.04,"1695-1-15 00:00:00"
1695,2,-3,-3,-3,-3,-3,1695.12,"1695-2-15 00:00:00"
1695,3,-2,-2,-2,-2,-2,1695.21,"1695-3-15 00:00:00"
1695,4,-1,-1,-1,-1,-1,1695.29,"1695-4-15 00:00:00"
1695,5,-2,-2,-2,-2,-2,1695.38,"1695-5-15 00:00:00"
1695,6,-1,-1,-1,-1,-1,1695.46,"1695-6-15 00:00:00"
1695,7,-2,-2,-2,-2,-2,1695.54,"1695-7-15 00:00:00"
1695,8,-1,-1,-1,-1,-1,1695.62,"1695-8-15 00:00:00"
1695,9,0,0,0,0,0,1695.71,"1695-9-15 00:00:00"
1695,10,0,0,0,0,0,1695.79,"1695-10-15 00:00:00"
1695,11,0,0,0,0,0,1695.88,"1695-11-15 00:00:00"
1695,12,0,0,0,0,0,1695.96,"1695-12-15 00:00:00"
1696,1,2,2,2,2,2,1696.04,"1696-1-15 00:00:00"
1696,2,2,2,2,2,2,1696.12,"1696-2-15 00:00:00"
1696,3,-2,-2,-2,-2,-2,1696.21,"1696-3-15 00:00:00"
1696,4,0,0,0,0,0,1696.29,"1696-4-15 00:00:00"
1696,5,-1,-1,-1,-1,-1,1696.38,"1696-5-15 00:00:00"
1696,6,-1,-1,-1,-1,-1,1696.46,"1696-6-15 00:00:00"
1696,7,0,0,0,0,0,1696.54,"1696-7-15 00:00:00"
1696,8,-1,-1,-1,-1,-1,1696.62,"1696-8-15 00:00:00"
1696,9,-1,-1,-1,-1,-1,1696.71,"1696-9-15 00:00:00"
1696,10,-1,-1,-1,-1,-1,1696.79,"1696-10-15 00:00:00"
1696,11,1,1,1,1,1,1696.88,"1696-11-15 00:00:00"
1696,12,-1,-1,-1,-1,-1,1696.96,"1696-12-15 00:00:00"
1697,1,-3,-3,-3,-3,-3,1697.04,"1697-1-15 00:00:00"
1697,2,-2,-2,-2,-2,-2,1697.12,"1697-2-15 00:00:00"
1697,3,0,0,0,0,0,1697.21,"1697-3-15 00:00:00"
1697,4,-1,-1,-1,-1,-1,1697.29,"1697-4-15 00:00:00"
1697,5,0,0,0,0,0,1697.38,"1697-5-15 00:00:00"
1697,6,0,0,0,0,0,1697.46,"1697-6-15 00:00:00"
1697,7,0,0,0,0,0,1697.54,"1697-7-15 00:00:00"
1697,8,-1,-1,-1,-1,-1,1697.62,"1697-8-15 00:00:00"
1697,9,-1,-1,-1,-1,-1,1697.71,"1697-9-15 00:00:00"
1697,10,0,0,0,0,0,1697.79,"1697-10-15 00:00:00"
1697,11,-1,-1,-1,-1,-1,1697.88,"1697-11-15 00:00:00"
1697,12,-1,-1,-1,-1,-1,1697.96,"1697-12-15 00:00:00"
1698,1,-2,-2,-2,-2,-2,1698.04,"1698-1-15 00:00:00"
1698,2,-1,-1,-1,-1,-1,1698.12,"1698-2-15 00:00:00"
1698,3,-1,-1,-1,-1,-1,1698.21,"1698-3-15 00:00:00"
1698,4,-1,-1,-1,-1,-1,1698.29,"1698-4-15 00:00:00"
1698,5,0,0,0,0,0,1698.38,"1698-5-15 00:00:00"
1698,6,-1,-1,-1,-1,-1,1698.46,"1698-6-15 00:00:00"
1698,7,0,0,0,0,0,1698.54,"1698-7-15 00:00:00"
1698,8,0,0,0,0,0,1698.62,"1698-8-15 00:00:00"
1698,9,-1,-1,-1,-1,-1,1698.71,"1698-9-15 00:00:00"
1698,10,0,0,0,0,0,1698.79,"1698-10-15 00:00:00"
1698,11,-1,-1,-1,-1,-1,1698.88,"1698-11-15 00:00:00"
1698,12,0,0,0,0,0,1698.96,"1698-12-15 00:00:00"
1699,1,1,1,1,1,1,1699.04,"1699-1-15 00:00:00"
1699,2,0,0,0,0,0,1699.12,"1699-2-15 00:00:00"
1699,3,0,0,0,0,0,1699.21,"1699-3-15 00:00:00"
1699,4,-1,-1,-1,-1,-1,1699.29,"1699-4-15 00:00:00"
1699,5,0,0,0,0,0,1699.38,"1699-5-15 00:00:00"
1699,6,0,0,0,0,0,1699.46,"1699-6-15 00:00:00"
1699,7,0,0,0,0,0,1699.54,"1699-7-15 00:00:00"
1699,8,1,1,1,1,1,1699.62,"1699-8-15 00:00:00"
1699,9,2,2,2,2,2,1699.71,"1699-9-15 00:00:00"
1699,10,-1,-1,-1,-1,-1,1699.79,"1699-10-15 00:00:00"
1699,11,0,0,0,0,0,1699.88,"1699-11-15 00:00:00"
1699,12,0,0,0,0,0,1699.96,"1699-12-15 00:00:00"
1700,1,-1,-1,-1,-1,-1,1700.04,"1700-1-15 00:00:00"
1700,2,0,0,0,0,0,1700.12,"1700-2-15 00:00:00"
1700,3,-1,-1,-1,-1,-1,1700.21,"1700-3-15 00:00:00"
1700,4,1,1,1,1,1,1700.29,"1700-4-15 00:00:00"
1700,5,2,2,2,2,2,1700.38,"1700-5-15 00:00:00"
1700,6,1,1,1,1,1,1700.46,"1700-6-15 00:00:00"
1700,7,0,0,0,0,0,1700.54,"1700-7-15 00:00:00"
1700,8,0,0,0,0,0,1700.62,"1700-8-15 00:00:00"
1700,9,0,0,0,0,0,1700.71,"1700-9-15 00:00:00"
1700,10,-1,-1,-1,-1,-1,1700.79,"1700-10-15 00:00:00"
1700,11,0,0,0,0,0,1700.88,"1700-11-15 00:00:00"
1700,12,0,0,0,0,0,1700.96,"1700-12-15 00:00:00"
1701,1,0,0,0,0,0,1701.04,"1701-1-15 00:00:00"
1701,2,0,0,0,0,0,1701.12,"1701-2-15 00:00:00"
1701,3,0,0,0,0,0,1701.21,"1701-3-15 00:00:00"
1701,4,-2,-2,-2,-2,-2,1701.29,"1701-4-15 00:00:00"
1701,5,0,0,0,0,0,1701.38,"1701-5-15 00:00:00"
1701,6,0,0,0,0,0,1701.46,"1701-6-15 00:00:00"
1701,7,1,1,1,1,1,1701.54,"1701-7-15 00:00:00"
1701,8,0,0,0,0,0,1701.62,"1701-8-15 00:00:00"
1701,9,0,0,0,0,0,1701.71,"1701-9-15 00:00:00"
1701,10,-1,-1,-1,-1,-1,1701.79,"1701-10-15 00:00:00"
1701,11,0,0,0,0,0,1701.88,"1701-11-15 00:00:00"
1701,12,0,0,0,0,0,1701.96,"1701-12-15 00:00:00"
1702,1,2,2,2,2,2,1702.04,"1702-1-15 00:00:00"
1702,2,1,1,1,1,1,1702.12,"1702-2-15 00:00:00"
1702,3,2,2,2,2,2,1702.21,"1702-3-15 00:00:00"
1702,4,-1,-1,-1,-1,-1,1702.29,"1702-4-15 00:00:00"
1702,5,0,0,0,0,0,1702.38,"1702-5-15 00:00:00"
1702,6,0,0,0,0,0,1702.46,"1702-6-15 00:00:00"
1702,7,0,0,0,0,0,1702.54,"1702-7-15 00:00:00"
1702,8,0,0,0,0,0,1702.62,"1702-8-15 00:00:00"
1702,9,0,0,0,0,0,1702.71,"1702-9-15 00:00:00"
1702,10,0,0,0,0,0,1702.79,"1702-10-15 00:00:00"
1702,11,-2,-2,-2,-2,-2,1702.88,"1702-11-15 00:00:00"
1702,12,1,1,1,1,1,1702.96,"1702-12-15 00:00:00"
1703,1,-2,-2,-2,-2,-2,1703.04,"1703-1-15 00:00:00"
1703,2,0,0,0,0,0,1703.12,"1703-2-15 00:00:00"
1703,3,-1,-1,-1,-1,-1,1703.21,"1703-3-15 00:00:00"
1703,4,0,0,0,0,0,1703.29,"1703-4-15 00:00:00"
1703,5,0,0,0,0,0,1703.38,"1703-5-15 00:00:00"
1703,6,-1,-1,-1,-1,-1,1703.46,"1703-6-15 00:00:00"
1703,7,0,0,0,0,0,1703.54,"1703-7-15 00:00:00"
1703,8,-1,-1,-1,-1,-1,1703.62,"1703-8-15 00:00:00"
1703,9,-1,-1,-1,-1,-1,1703.71,"1703-9-15 00:00:00"
1703,10,0,0,0,0,0,1703.79,"1703-10-15 00:00:00"
1703,11,0,0,0,0,0,1703.88,"1703-11-15 00:00:00"
1703,12,1,1,1,1,1,1703.96,"1703-12-15 00:00:00"
1704,1,-2,-2,-2,-2,-2,1704.04,"1704-1-15 00:00:00"
1704,2,0,0,0,0,0,1704.12,"1704-2-15 00:00:00"
1704,3,-1,-1,-1,-1,-1,1704.21,"1704-3-15 00:00:00"
1704,4,0,0,0,0,0,1704.29,"1704-4-15 00:00:00"
1704,5,0,0,0,0,0,1704.38,"1704-5-15 00:00:00"
1704,6,-1,-1,-1,-1,-1,1704.46,"1704-6-15 00:00:00"
1704,7,0,0,0,0,0,1704.54,"1704-7-15 00:00:00"
1704,8,0,0,0,0,0,1704.62,"1704-8-15 00:00:00"
1704,9,0,0,0,0,0,1704.71,"1704-9-15 00:00:00"
1704,10,0,0,0,0,0,1704.79,"1704-10-15 00:00:00"
1704,11,0,0,0,0,0,1704.88,"1704-11-15 00:00:00"
1704,12,0,0,0,0,0,1704.96,"1704-12-15 00:00:00"
1705,1,-2,-2,-2,-2,-2,1705.04,"1705-1-15 00:00:00"
1705,2,-1,-1,-1,-1,-1,1705.12,"1705-2-15 00:00:00"
1705,3,-1,-1,-1,-1,-1,1705.21,"1705-3-15 00:00:00"
1705,4,0,0,0,0,0,1705.29,"1705-4-15 00:00:00"
1705,5,-2,-2,-2,-2,-2,1705.38,"1705-5-15 00:00:00"
1705,6,-2,-2,-2,-2,-2,1705.46,"1705-6-15 00:00:00"
1705,7,0,0,0,0,0,1705.54,"1705-7-15 00:00:00"
1705,8,2,2,2,2,2,1705.62,"1705-8-15 00:00:00"
1705,9,0,0,0,0,0,1705.71,"1705-9-15 00:00:00"
1705,10,0,0,0,0,0,1705.79,"1705-10-15 00:00:00"
1705,11,-1,-1,-1,-1,-1,1705.88,"1705-11-15 00:00:00"
1705,12,1,1,1,1,1,1705.96,"1705-12-15 00:00:00"
1706,1,-1,-1,-1,-1,-1,1706.04,"1706-1-15 00:00:00"
1706,2,-1,-1,-1,-1,-1,1706.12,"1706-2-15 00:00:00"
1706,3,-1,-1,-1,-1,-1,1706.21,"1706-3-15 00:00:00"
1706,4,0,0,0,0,0,1706.29,"1706-4-15 00:00:00"
1706,5,0,0,0,0,0,1706.38,"1706-5-15 00:00:00"
1706,6,2,2,2,2,2,1706.46,"1706-6-15 00:00:00"
1706,7,0,0,0,0,0,1706.54,"1706-7-15 00:00:00"
1706,8,1,1,1,1,1,1706.62,"1706-8-15 00:00:00"
1706,9,1,1,1,1,1,1706.71,"1706-9-15 00:00:00"
1706,10,0,0,0,0,0,1706.79,"1706-10-15 00:00:00"
1706,11,2,2,2,2,2,1706.88,"1706-11-15 00:00:00"
1706,12,1,1,1,1,1,1706.96,"1706-12-15 00:00:00"
1707,1,1,1,1,1,1,1707.04,"1707-1-15 00:00:00"
1707,2,0,0,0,0,0,1707.12,"1707-2-15 00:00:00"
1707,3,0,0,0,0,0,1707.21,"1707-3-15 00:00:00"
1707,4,2,2,2,2,2,1707.29,"1707-4-15 00:00:00"
1707,5,0,0,0,0,0,1707.38,"1707-5-15 00:00:00"
1707,6,2,2,2,2,2,1707.46,"1707-6-15 00:00:00"
1707,7,1,1,1,1,1,1707.54,"1707-7-15 00:00:00"
1707,8,1,1,1,1,1,1707.62,"1707-8-15 00:00:00"
1707,9,0,0,0,0,0,1707.71,"1707-9-15 00:00:00"
1707,10,-1,-1,-1,-1,-1,1707.79,"1707-10-15 00:00:00"
1707,11,0,0,0,0,0,1707.88,"1707-11-15 00:00:00"
1707,12,2,2,2,2,2,1707.96,"1707-12-15 00:00:00"
1708,1,2,2,2,2,2,1708.04,"1708-1-15 00:00:00"
1708,2,2,2,2,2,2,1708.12,"1708-2-15 00:00:00"
1708,3,0,0,0,0,0,1708.21,"1708-3-15 00:00:00"
1708,4,0,0,0,0,0,1708.29,"1708-4-15 00:00:00"
1708,5,0,0,0,0,0,1708.38,"1708-5-15 00:00:00"
1708,6,0,0,0,0,0,1708.46,"1708-6-15 00:00:00"
1708,7,-1,-1,-1,-1,-1,1708.54,"1708-7-15 00:00:00"
1708,8,-1,-1,-1,-1,-1,1708.62,"1708-8-15 00:00:00"
1708,9,0,0,0,0,0,1708.71,"1708-9-15 00:00:00"
1708,10,-2,-2,-2,-2,-2,1708.79,"1708-10-15 00:00:00"
1708,11,-2,-2,-2,-2,-2,1708.88,"1708-11-15 00:00:00"
1708,12,-3,-3,-3,-3,-3,1708.96,"1708-12-15 00:00:00"
1709,1,-3,-3,-3,-3,-3,1709.04,"1709-1-15 00:00:00"
1709,2,-3,-3,-3,-3,-3,1709.12,"1709-2-15 00:00:00"
1709,3,-1,-1,-1,-1,-1,1709.21,"1709-3-15 00:00:00"
1709,4,1,1,1,1,1,1709.29,"1709-4-15 00:00:00"
1709,5,-1,-1,-1,-1,-1,1709.38,"1709-5-15 00:00:00"
1709,6,0,0,0,0,0,1709.46,"1709-6-15 00:00:00"
1709,7,0,0,0,0,0,1709.54,"1709-7-15 00:00:00"
1709,8,-1,-1,-1,-1,-1,1709.62,"1709-8-15 00:00:00"
1709,9,0,0,0,0,0,1709.71,"1709-9-15 00:00:00"
1709,10,0,0,0,0,0,1709.79,"1709-10-15 00:00:00"
1709,11,0,0,0,0,0,1709.88,"1709-11-15 00:00:00"
1709,12,0,0,0,0,0,1709.96,"1709-12-15 00:00:00"
1710,1,0,0,0,0,0,1710.04,"1710-1-15 00:00:00"
1710,2,0,0,0,0,0,1710.12,"1710-2-15 00:00:00"
1710,3,0,0,0,0,0,1710.21,"1710-3-15 00:00:00"
1710,4,-1,-1,-1,-1,-1,1710.29,"1710-4-15 00:00:00"
1710,5,0,0,0,0,0,1710.38,"1710-5-15 00:00:00"
1710,6,0,0,0,0,0,1710.46,"1710-6-15 00:00:00"
1710,7,-1,-1,-1,-1,-1,1710.54,"1710-7-15 00:00:00"
1710,8,0,0,0,0,0,1710.62,"1710-8-15 00:00:00"
1710,9,0,0,0,0,0,1710.71,"1710-9-15 00:00:00"
1710,10,0,0,0,0,0,1710.79,"1710-10-15 00:00:00"
1710,11,1,1,1,1,1,1710.88,"1710-11-15 00:00:00"
1710,12,3,3,3,3,3,1710.96,"1710-12-15 00:00:00"
1711,1,2,2,2,2,2,1711.04,"1711-1-15 00:00:00"
1711,2,0,0,0,0,0,1711.12,"1711-2-15 00:00:00"
1711,3,0,0,0,0,0,1711.21,"1711-3-15 00:00:00"
1711,4,0,0,0,0,0,1711.29,"1711-4-15 00:00:00"
1711,5,3,3,3,3,3,1711.38,"1711-5-15 00:00:00"
1711,6,3,3,3,3,3,1711.46,"1711-6-15 00:00:00"
1711,7,2,2,2,2,2,1711.54,"1711-7-15 00:00:00"
1711,8,0,0,0,0,0,1711.62,"1711-8-15 00:00:00"
1711,9,-1,-1,-1,-1,-1,1711.71,"1711-9-15 00:00:00"
1711,10,-1,-1,-1,-1,-1,1711.79,"1711-10-15 00:00:00"
1711,11,0,0,0,0,0,1711.88,"1711-11-15 00:00:00"
1711,12,0,0,0,0,0,1711.96,"1711-12-15 00:00:00"
1712,1,-1,-1,-1,-1,-1,1712.04,"1712-1-15 00:00:00"
1712,2,0,0,0,0,0,1712.12,"1712-2-15 00:00:00"
1712,3,-1,-1,-1,-1,-1,1712.21,"1712-3-15 00:00:00"
1712,4,-1,-1,-1,-1,-1,1712.29,"1712-4-15 00:00:00"
1712,5,-1,-1,-1,-1,-1,1712.38,"1712-5-15 00:00:00"
1712,6,-1,-1,-1,-1,-1,1712.46,"1712-6-15 00:00:00"
1712,7,0,0,0,0,0,1712.54,"1712-7-15 00:00:00"
1712,8,0,0,0,0,0,1712.62,"1712-8-15 00:00:00"
1712,9,-2,-2,-2,-2,-2,1712.71,"1712-9-15 00:00:00"
1712,10,0,0,0,0,0,1712.79,"1712-10-15 00:00:00"
1712,11,0,0,0,0,0,1712.88,"1712-11-15 00:00:00"
1712,12,0,0,0,0,0,1712.96,"1712-12-15 00:00:00"
1713,1,-1,-1,-1,-1,-1,1713.04,"1713-1-15 00:00:00"
1713,2,2,2,2,2,2,1713.12,"1713-2-15 00:00:00"
1713,3,-1,-1,-1,-1,-1,1713.21,"1713-3-15 00:00:00"
1713,4,-2,-2,-2,-2,-2,1713.29,"1713-4-15 00:00:00"
1713,5,-2,-2,-2,-2,-2,1713.38,"1713-5-15 00:00:00"
1713,6,-1,-1,-1,-1,-1,1713.46,"1713-6-15 00:00:00"
1713,7,-2,-2,-2,-2,-2,1713.54,"1713-7-15 00:00:00"
1713,8,0,0,0,0,0,1713.62,"1713-8-15 00:00:00"
1713,9,1,1,1,1,1,1713.71,"1713-9-15 00:00:00"
1713,10,0,0,0,0,0,1713.79,"1713-10-15 00:00:00"
1713,11,-2,-2,-2,-2,-2,1713.88,"1713-11-15 00:00:00"
1713,12,1,1,1,1,1,1713.96,"1713-12-15 00:00:00"
1714,1,0,0,0,0,0,1714.04,"1714-1-15 00:00:00"
1714,2,-1,-1,-1,-1,-1,1714.12,"1714-2-15 00:00:00"
1714,3,-1,-1,-1,-1,-1,1714.21,"1714-3-15 00:00:00"
1714,4,-2,-2,-2,-2,-2,1714.29,"1714-4-15 00:00:00"
1714,5,-1,-1,-1,-1,-1,1714.38,"1714-5-15 00:00:00"
1714,6,-2,-2,-2,-2,-2,1714.46,"1714-6-15 00:00:00"
1714,7,0,0,0,0,0,1714.54,"1714-7-15 00:00:00"
1714,8,-1,-1,-1,-1,-1,1714.62,"1714-8-15 00:00:00"
1714,9,0,0,0,0,0,1714.71,"1714-9-15 00:00:00"
1714,10,0,0,0,0,0,1714.79,"1714-10-15 00:00:00"
1714,11,0,0,0,0,0,1714.88,"1714-11-15 00:00:00"
1714,12,0,0,0,0,0,1714.96,"1714-12-15 00:00:00"
1715,1,-1,-1,-1,-1,-1,1715.04,"1715-1-15 00:00:00"
1715,2,2,2,2,2,2,1715.12,"1715-2-15 00:00:00"
1715,3,1,1,1,1,1,1715.21,"1715-3-15 00:00:00"
1715,4,2,2,2,2,2,1715.29,"1715-4-15 00:00:00"
1715,5,0,0,0,0,0,1715.38,"1715-5-15 00:00:00"
1715,6,1,1,1,1,1,1715.46,"1715-6-15 00:00:00"
1715,7,0,0,0,0,0,1715.54,"1715-7-15 00:00:00"
1715,8,0,0,0,0,0,1715.62,"1715-8-15 00:00:00"
1715,9,-1,-1,-1,-1,-1,1715.71,"1715-9-15 00:00:00"
1715,10,0,0,0,0,0,1715.79,"1715-10-15 00:00:00"
1715,11,0,0,0,0,0,1715.88,"1715-11-15 00:00:00"
1715,12,-2,-2,-2,-2,-2,1715.96,"1715-12-15 00:00:00"
1716,1,-3,-3,-3,-3,-3,1716.04,"1716-1-15 00:00:00"
1716,2,0,0,0,0,0,1716.12,"1716-2-15 00:00:00"
1716,3,0,0,0,0,0,1716.21,"1716-3-15 00:00:00"
1716,4,0,0,0,0,0,1716.29,"1716-4-15 00:00:00"
1716,5,0,0,0,0,0,1716.38,"1716-5-15 00:00:00"
1716,6,-1,-1,-1,-1,-1,1716.46,"1716-6-15 00:00:00"
1716,7,0,0,0,0,0,1716.54,"1716-7-15 00:00:00"
1716,8,-1,-1,-1,-1,-1,1716.62,"1716-8-15 00:00:00"
1716,9,-2,-2,-2,-2,-2,1716.71,"1716-9-15 00:00:00"
1716,10,-1,-1,-1,-1,-1,1716.79,"1716-10-15 00:00:00"
1716,11,-1,-1,-1,-1,-1,1716.88,"1716-11-15 00:00:00"
1716,12,0,0,0,0,0,1716.96,"1716-12-15 00:00:00"
1717,1,-1,-1,-1,-1,-1,1717.04,"1717-1-15 00:00:00"
1717,2,2,2,2,2,2,1717.12,"1717-2-15 00:00:00"
1717,3,0,0,0,0,0,1717.21,"1717-3-15 00:00:00"
1717,4,0,0,0,0,0,1717.29,"1717-4-15 00:00:00"
1717,5,-1,-1,-1,-1,-1,1717.38,"1717-5-15 00:00:00"
1717,6,0,0,0,0,0,1717.46,"1717-6-15 00:00:00"
1717,7,-1,-1,-1,-1,-1,1717.54,"1717-7-15 00:00:00"
1717,8,-1,-1,-1,-1,-1,1717.62,"1717-8-15 00:00:00"
1717,9,0,0,0,0,0,1717.71,"1717-9-15 00:00:00"
1717,10,0,0,0,0,0,1717.79,"1717-10-15 00:00:00"
1717,11,-2,-2,-2,-2,-2,1717.88,"1717-11-15 00:00:00"
1717,12,0,0,0,0,0,1717.96,"1717-12-15 00:00:00"
1718,1,-1,-1,-1,-1,-1,1718.04,"1718-1-15 00:00:00"
1718,2,-1,-1,-1,-1,-1,1718.12,"1718-2-15 00:00:00"
1718,3,0,0,0,0,0,1718.21,"1718-3-15 00:00:00"
1718,4,0,0,0,0,0,1718.29,"1718-4-15 00:00:00"
1718,5,0,0,0,0,0,1718.38,"1718-5-15 00:00:00"
1718,6,0,0,0,0,0,1718.46,"1718-6-15 00:00:00"
1718,7,0,0,0,0,0,1718.54,"1718-7-15 00:00:00"
1718,8,2,2,2,2,2,1718.62,"1718-8-15 00:00:00"
1718,9,0,0,0,0,0,1718.71,"1718-9-15 00:00:00"
1718,10,-1,-1,-1,-1,-1,1718.79,"1718-10-15 00:00:00"
1718,11,0,0,0,0,0,1718.88,"1718-11-15 00:00:00"
1718,12,0,0,0,0,0,1718.96,"1718-12-15 00:00:00"
1719,1,0,0,0,0,0,1719.04,"1719-1-15 00:00:00"
1719,2,0,0,0,0,0,1719.12,"1719-2-15 00:00:00"
1719,3,0,0,0,0,0,1719.21,"1719-3-15 00:00:00"
1719,4,-2,-2,-2,-2,-2,1719.29,"1719-4-15 00:00:00"
1719,5,0,0,0,0,0,1719.38,"1719-5-15 00:00:00"
1719,6,0,0,0,0,0,1719.46,"1719-6-15 00:00:00"
1719,7,2,2,2,2,2,1719.54,"1719-7-15 00:00:00"
1719,8,2,2,2,2,2,1719.62,"1719-8-15 00:00:00"
1719,9,0,0,0,0,0,1719.71,"1719-9-15 00:00:00"
1719,10,-1,-1,-1,-1,-1,1719.79,"1719-10-15 00:00:00"
1719,11,0,0,0,0,0,1719.88,"1719-11-15 00:00:00"
1719,12,0,0,0,0,0,1719.96,"1719-12-15 00:00:00"
1720,1,0,0,0,0,0,1720.04,"1720-1-15 00:00:00"
1720,2,0,0,0,0,0,1720.12,"1720-2-15 00:00:00"
1720,3,-1,-1,-1,-1,-1,1720.21,"1720-3-15 00:00:00"
1720,4,-1,-1,-1,-1,-1,1720.29,"1720-4-15 00:00:00"
1720,5,0,0,0,0,0,1720.38,"1720-5-15 00:00:00"
1720,6,-2,-2,-2,-2,-2,1720.46,"1720-6-15 00:00:00"
1720,7,0,0,0,0,0,1720.54,"1720-7-15 00:00:00"
1720,8,-2,-2,-2,-2,-2,1720.62,"1720-8-15 00:00:00"
1720,9,0,0,0,0,0,1720.71,"1720-9-15 00:00:00"
1720,10,-1,-1,-1,-1,-1,1720.79,"1720-10-15 00:00:00"
1720,11,0,0,0,0,0,1720.88,"1720-11-15 00:00:00"
1720,12,0,0,0,0,0,1720.96,"1720-12-15 00:00:00"
1721,1,1,1,1,1,1,1721.04,"1721-1-15 00:00:00"
1721,2,-1,-1,-1,-1,-1,1721.12,"1721-2-15 00:00:00"
1721,3,-2,-2,-2,-2,-2,1721.21,"1721-3-15 00:00:00"
1721,4,0,0,0,0,0,1721.29,"1721-4-15 00:00:00"
1721,5,-1,-1,-1,-1,-1,1721.38,"1721-5-15 00:00:00"
1721,6,0,0,0,0,0,1721.46,"1721-6-15 00:00:00"
1721,7,-1,-1,-1,-1,-1,1721.54,"1721-7-15 00:00:00"
1721,8,0,0,0,0,0,1721.62,"1721-8-15 00:00:00"
1721,9,0,0,0,0,0,1721.71,"1721-9-15 00:00:00"
1721,10,-1,-1,-1,-1,-1,1721.79,"1721-10-15 00:00:00"
1721,11,0,0,0,0,0,1721.88,"1721-11-15 00:00:00"
1721,12,1,1,1,1,1,1721.96,"1721-12-15 00:00:00"
1722,1,2,2,2,2,2,1722.04,"1722-1-15 00:00:00"
1722,2,2,2,2,2,2,1722.12,"1722-2-15 00:00:00"
1722,3,0,0,0,0,0,1722.21,"1722-3-15 00:00:00"
1722,4,-1,-1,-1,-1,-1,1722.29,"1722-4-15 00:00:00"
1722,5,0,0,0,0,0,1722.38,"1722-5-15 00:00:00"
1722,6,0,0,0,0,0,1722.46,"1722-6-15 00:00:00"
1722,7,-1,-1,-1,-1,-1,1722.54,"1722-7-15 00:00:00"
1722,8,-1,-1,-1,-1,-1,1722.62,"1722-8-15 00:00:00"
1722,9,0,0,0,0,0,1722.71,"1722-9-15 00:00:00"
